head_label,tail_label,head_name,tail_name
AB12939,CA1945,上身,下身
AB12939,BA6166,上身,下身
AB13287,CA2062,上身,下身
AB13287,BA5513,上身,下身
AB13287,BA5510,上身,下身
AB13287,BA5860,上身,下身
AB13287,BA5721,上身,下身
AB13287,CA1805,上身,下身
AB13287,BA5415,上身,下身
AB13287,BA6717,上身,下身
AB13287,BA1812,上身,下身
AB13287,BA5369,上身,下身
AB11940,CA2011,上身,下身
AB11940,BA5898,上身,下身
AB11940,BA2625,上身,下身
AB11940,BA5935,上身,下身
AB11940,BA5606,上身,下身
AB11940,BA4996,上身,下身
AB11940,BA5177,上身,下身
AB11940,BA6597,上身,下身
AB11940,BA5655,上身,下身
AB11940,CA2212,上身,下身
AB10542,BA6160,上身,下身
AB10542,CA2325,上身,下身
AB10542,BA4972,上身,下身
AB10542,CA2050,上身,下身
AB10542,CA2277,上身,下身
AB10542,CA1284,上身,下身
AB10542,DA8605,上身,下身
AB10542,CA2294,上身,下身
AB10542,CA1922,上身,下身
AB10542,CA1795,上身,下身
AB16032,CA2157,上身,下身
AB16032,CA2016,上身,下身
AB16032,BA6511,上身,下身
AB16032,BA6258,上身,下身
AB16032,BA6684,上身,下身
AB16032,BA5218,上身,下身
AB16032,BA4049,上身,下身
AB16032,BA4075,上身,下身
AB16032,CA1913,上身,下身
AB16032,CA1868,上身,下身
AB16157,BA6733,上身,下身
AB16157,CA2332,上身,下身
AB16157,BA5293,上身,下身
AB16157,CA2038,上身,下身
AB16157,BA5072,上身,下身
AB16157,CA2452,上身,下身
AB16157,BA6664,上身,下身
AB16157,CA1891,上身,下身
AB16157,CA1982,上身,下身
AB16157,BA6369,上身,下身
AB16972,BA5914,上身,下身
AB16972,BA5871,上身,下身
AB16972,CA2202,上身,下身
AB16972,BA5401,上身,下身
AB16972,CA2436,上身,下身
AB16972,BA5987,上身,下身
AB16972,CA2049,上身,下身
AB16972,BA5870,上身,下身
AB16972,BA5301,上身,下身
AB16972,DA9030,上身,下身
AB13466,BA4362,上身,下身
AB13466,CA1513,上身,下身
AB13466,BA4789,上身,下身
AB13466,BA5265,上身,下身
AB13466,CA1916,上身,下身
AB13466,BA4914,上身,下身
AB13466,BA5808,上身,下身
AB13466,BA5779,上身,下身
AB13466,BA6428,上身,下身
AB13466,CA2020,上身,下身
AB15786,CA1813,上身,下身
AB15786,CA2291,上身,下身
AB15786,CA2298,上身,下身
AB15786,BA5518,上身,下身
AB15786,CA2050,上身,下身
AB15786,BA6179,上身,下身
AB15786,CA2339,上身,下身
AB15786,BA5826,上身,下身
AB15786,CA1869,上身,下身
AB15786,DA8605,上身,下身
AB15586,CA2449,上身,下身
AB15586,CA1726,上身,下身
AB15586,BA5421,上身,下身
