head_label,tail_label,head_name,tail_name
EA3270,BA6580,上身,下身
EA3270,DA9045,上身,下身
EA3270,DA9151,上身,下身
EA3270,BA6552,上身,下身
EA3270,BA6565,上身,下身
EA3270,DA9073,上身,下身
EA3270,BA6570,上身,下身
EA3270,BA6436,上身,下身
EA3270,BA6581,上身,下身
EA3270,CA2532,上身,下身
EA3270,BA6519,上身,下身
EA3270,BA6538,上身,下身
EA3270,CA2559,上身,下身
EA3270,BA1919,上身,下身
EA3270,DA8983,上身,下身
EA3270,DA9026,上身,下身
EA3270,BA6520,上身,下身
EA3270,DA9017,上身,下身
EA3270,DA9043,上身,下身
AB12419,CA2043,上身,下身
AB12419,CA2409,上身,下身
AB12419,BA6715,上身,下身
AB12419,DA8544,上身,下身
AB12419,DA8885,上身,下身
AB12419,BA6627,上身,下身
AB12419,CA2563,上身,下身
AB12419,DA2668,上身,下身
AB12419,DA9207,上身,下身
AB12419,BA6604,上身,下身
AB12419,DA9287,上身,下身
AB12419,DA9152,上身,下身
AB12419,CA2393,上身,下身
AB12419,CA2376,上身,下身
AB12419,BA6387,上身,下身
AB12419,DA8644,上身,下身
AB12419,DA9343,上身,下身
AB12419,BA6668,上身,下身
AB12419,DA9318,上身,下身
AB12419,BA6303,上身,下身
AB13877,BA6693,上身,下身
AB13877,BA6789,上身,下身
AB13877,CA2601,上身,下身
AB13877,BA6718,上身,下身
AB13877,DA9370,上身,下身
AB13877,DA9243,上身,下身
AB13877,DA8940,上身,下身
AB13877,DA8946,上身,下身
AB13877,BA6630,上身,下身
AB13877,DA9131,上身,下身
AB13877,DA8980,上身,下身
AB13877,DA8574,上身,下身
AB13877,DA9044,上身,下身
AB13877,DA9210,上身,下身
AB13877,DA9021,上身,下身
AB13877,DA8970,上身,下身
AB13877,DA8676,上身,下身
AB13877,BA6817,上身,下身
AB13877,DA9005,上身,下身
AB13877,BA5186,上身,下身
AB12932,BA5705,上身,下身
AB12932,CA2411,上身,下身
AB12932,BA6343,上身,下身
AB12932,CA2355,上身,下身
AB12932,BA6632,上身,下身
AB12932,BA6256,上身,下身
AB12932,BA6198,上身,下身
AB12932,DA8756,上身,下身
AB12932,DA9303,上身,下身
AB12932,DA8700,上身,下身
AB12932,CA2580,上身,下身
AB12932,DA8865,上身,下身
AB12932,BA6356,上身,下身
AB12932,CA2358,上身,下身
AB12932,BA6675,上身,下身
AB12932,BA6649,上身,下身
AB12932,BA6287,上身,下身
AB12932,DA9263,上身,下身
AB12932,BF0109,上身,下身
AB12932,CA2398,上身,下身
AB3750,BA4227,上身,下身
AB3750,CA1989,上身,下身
AB3750,CA1044,上身,下身
AB3750,CA1591,上身,下身
AB3750,BA5818,上身,下身
AB3750,CA2009,上身,下身
AB3750,CA1980,上身,下身
AB3750,BA5586,上身,下身
AB3750,CA1961,上身,下身
AB3750,BA5786,上身,下身
AB3750,CA1615,上身,下身
AB3750,CA718,上身,下身
AB3750,CA783,上身,下身
AB3750,DA8836,上身,下身
AB3750,BA6720,上身,下身
AB3750,BA6653,上身,下身
AB3750,BA6605,上身,下身
AB3750,BA6664,上身,下身
AB3750,DA9185,上身,下身
AB3750,BA1595,上身,下身
AB16575,CA2495,上身,下身
AB16575,DA9009,上身,下身
AB16575,BA6537,上身,下身
AB16575,DA9131,上身,下身
AB16575,CA2557,上身,下身
AB16575,DA8946,上身,下身
AB16575,DA9027,上身,下身
AB16575,DA9021,上身,下身
AB16575,BA5317,上身,下身
AB16575,BA6020,上身,下身
AB16575,DA8940,上身,下身
AB16575,BA6789,上身,下身
AB16575,BA5243,上身,下身
AB16575,BA6041,上身,下身
AB16575,BA6718,上身,下身
AB16575,BA5192,上身,下身
AB16575,BA6052,上身,下身
AB16575,CA1411,上身,下身
AB16575,BA5315,上身,下身
AB16575,BA6729,上身,下身
AB16647,DA9073,上身,下身
AB16647,BA6436,上身,下身
AB16647,BA6519,上身,下身
AB16647,BA6580,上身,下身
AB16647,BA6538,上身,下身
AB16647,CA2532,上身,下身
AB16647,BA1919,上身,下身
AB16647,DA9151,上身,下身
AB16647,BA6565,上身,下身
AB16647,DA8950,上身,下身
AB16647,DA9093,上身,下身
AB16647,BA6440,上身,下身
AB16647,DA9017,上身,下身
