head_label,tail_label,head_name,tail_name
AB16402,BA6435,上身,下身
AB16402,DA8940,上身,下身
AB16402,DA9073,上身,下身
EA3340,BA6361,上身,下身
EA3340,CA2366,上身,下身
EA3340,DA8836,上身,下身
EA3340,CA2405,上身,下身
EA3340,BA6743,上身,下身
EA3340,CA2608,上身,下身
EA3340,BA6606,上身,下身
EA3340,DA9240,上身,下身
EA3340,BA6256,上身,下身
EA3340,CA2376,上身,下身
EA3340,BA6295,上身,下身
EA3340,DA3537,上身,下身
EA3340,BA6733,上身,下身
EA3340,DA9304,上身,下身
EA3340,DA8495,上身,下身
EA3340,BA6670,上身,下身
EA3340,DA8588,上身,下身
EA3340,BA6731,上身,下身
EA3340,BA6627,上身,下身
EA3340,BA6615,上身,下身
AB12854,CA1909,上身,下身
AB12854,BA4719,上身,下身
AB12854,CA1561,上身,下身
AB12854,CA2039,上身,下身
AB12854,BA5536,上身,下身
AB12854,BA4890,上身,下身
AB12854,BA4871,上身,下身
AB12854,CA2021,上身,下身
AB12854,CA1384,上身,下身
AB12854,BA4921,上身,下身
AB12854,BA4957,上身,下身
AB12854,BA5427,上身,下身
AB12854,CA1753,上身,下身
AB12854,BA5704,上身,下身
AB12854,CA1911,上身,下身
AB12854,BA4823,上身,下身
AB12854,BA6099,上身,下身
AB12854,BA5533,上身,下身
AB12854,BA5559,上身,下身
AB12854,BA5015,上身,下身
AB1093,BA6002,上身,下身
AB1093,BA5427,上身,下身
AB1093,BA4871,上身,下身
AB1093,BA2964,上身,下身
AB1093,BA4957,上身,下身
AB1093,BA5871,上身,下身
AB1093,CA1530,上身,下身
AB1093,BA5559,上身,下身
AB1093,BA5227,上身,下身
AB1093,BA6099,上身,下身
AB1093,BA3571,上身,下身
AB1093,CA2039,上身,下身
AB1093,BA3860,上身,下身
AB1093,BA5550,上身,下身
AB1093,BA5560,上身,下身
AB1093,CA1384,上身,下身
AB1093,BA5913,上身,下身
AB1093,CA2198,上身,下身
AB1093,BA2125,上身,下身
AB1093,BA5525,上身,下身
AB10786,BA3392,上身,下身
AB10786,BA4957,上身,下身
AB10786,BA2964,上身,下身
AB10786,BA5550,上身,下身
AB10786,BA5415,上身,下身
AB10786,CA2276,上身,下身
AB10786,BA4899,上身,下身
AB10786,BA3913,上身,下身
AB10786,BA5427,上身,下身
AB10786,CA1384,上身,下身
AB10786,BA5639,上身,下身
AB10786,CA1753,上身,下身
AB10786,BA4871,上身,下身
AB10786,BA4450,上身,下身
AB10786,BA6133,上身,下身
AB10786,CA2086,上身,下身
AB10786,BA3896,上身,下身
AB10786,CA726,上身,下身
AB10786,BA5025,上身,下身
AB10786,CA1494,上身,下身
AB15867,BA6294,上身,下身
AB15867,DA9253,上身,下身
AB15867,DA8850,上身,下身
AB15867,BA6344,上身,下身
AB15867,CA2364,上身,下身
AB15867,DA8752,上身,下身
AB15867,BA6356,上身,下身
AB15867,BA6704,上身,下身
AB15867,BA6375,上身,下身
AB15867,DA9171,上身,下身
AB15867,CA2414,上身,下身
AB15867,BA6736,上身,下身
AB15867,BA6313,上身,下身
AB15867,CA2400,上身,下身
AB15867,BA6718,上身,下身
AB15867,CA2599,上身,下身
AB15867,BA6726,上身,下身
AB15867,CA2355,上身,下身
AB15867,DA9267,上身,下身
AB15867,BA6789,上身,下身
AB13914,BA1812,上身,下身
AB13914,BA6088,上身,下身
AB13914,BA5218,上身,下身
AB13914,BA4682,上身,下身
AB13914,DA9147,上身,下身
AB13914,DA9159,上身,下身
AB13914,BA4887,上身,下身
AB13914,BA6396,上身,下身
AB13914,BA4888,上身,下身
AB13914,BA2616,上身,下身
AB13914,BA3593,上身,下身
AB13914,BA5217,上身,下身
AB13914,BA2189,上身,下身
AB13914,BA6597,上身,下身
AB13914,BA3684,上身,下身
AB13914,BA5488,上身,下身
AB13914,BA5870,上身,下身
AB13914,BA5525,上身,下身
AB13914,CA1731,上身,下身
AB13914,BA2730,上身,下身
AB14713,BA6154,上身,下身
AB14713,BA5476,上身,下身
AB14713,BA5880,上身,下身
AB14713,BA6179,上身,下身
AB14713,BA5276,上身,下身
AB14713,BA5805,上身,下身
AB14713,BA6142,上身,下身
AB14713,BA5444,上身,下身
AB14713,BA5639,上身,下身
AB14713,CA1950,上身,下身
AB14713,CA1943,上身,下身
AB14713,CA2098,上身,下身
AB14713,BA5602,上身,下身
AB14713,BA5966,上身,下身
AB14713,BA4186,上身,下身
AB14713,CA2086,上身,下身
AB14713,CA2276,上身,下身
AB14713,CA1494,上身,下身
AB14713,CA1887,上身,下身
AB14713,CA1916,上身,下身
AB17206,DA8850,上身,下身
AB17206,BA6718,上身,下身
AB17206,BA6704,上身,下身
AB17206,DA9253,上身,下身
AB17206,BA6294,上身,下身
AB17206,CA2364,上身,下身
AB17206,CA2599,上身,下身
AB17206,BA6375,上身,下身
AB17206,CA2400,上身,下身
AB17206,BA6344,上身,下身
AB17206,DA8752,上身,下身
AB17206,BA6313,上身,下身
AB17206,BA6789,上身,下身
AB17206,CA2591,上身,下身
AB17206,BA6726,上身,下身
AB17206,CA2355,上身,下身
AB17206,CA2375,上身,下身
AB17206,DA9277,上身,下身
AB17206,DA9267,上身,下身
AB17206,DA9171,上身,下身
AB11867,BA4871,上身,下身
AB11867,BA5377,上身,下身
AB11867,CA1450,上身,下身
AB11867,BA5172,上身,下身
AB11867,CA1738,上身,下身
AB11867,CA2243,上身,下身
AB11867,BA4833,上身,下身
AB11867,CA2195,上身,下身
AB11867,CA2281,上身,下身
AB11867,BA3057,上身,下身
AB11867,BA5256,上身,下身
AB11867,BA4957,上身,下身
AB11867,BA5536,上身,下身
AB11867,BA2219,上身,下身
AB11867,CA2137,上身,下身
AB11867,BA5987,上身,下身
AB11867,BA5360,上身,下身
AB11867,BA5016,上身,下身
AB11867,BA5639,上身,下身
AB11867,CA1950,上身,下身
AB14604,BA2616,上身,下身
AB14604,BA6088,上身,下身
AB14604,BA4682,上身,下身
AB14604,BA1812,上身,下身
AB14604,BA4998,上身,下身
AB14604,BA5218,上身,下身
AB14604,BA6086,上身,下身
AB14604,BA1798,上身,下身
AB14604,BA5215,上身,下身
AB14604,BA5266,上身,下身
AB14604,BA4395,上身,下身
AB14604,BA5414,上身,下身
AB14604,BA5206,上身,下身
AB14604,CA1754,上身,下身
AB14604,BA4552,上身,下身
AB14604,BA5571,上身,下身
AB14604,BA5502,上身,下身
AB14604,BA5618,上身,下身
AB14604,BA5503,上身,下身
AB14604,BA3593,上身,下身
AB12507,CA2043,上身,下身
AB12507,CA2306,上身,下身
AB12507,BA5705,上身,下身
AB12507,CA2325,上身,下身
AB12507,CA2047,上身,下身
AB12507,CA1250,上身,下身
AB12507,CA1584,上身,下身
AB12507,BA4850,上身,下身
AB12507,CA1639,上身,下身
AB12507,BA5541,上身,下身
AB12507,CA1984,上身,下身
AB12507,BA5588,上身,下身
AB12507,CA1995,上身,下身
AB12507,CA1990,上身,下身
AB12507,CA2434,上身,下身
AB12507,BA6546,上身,下身
AB12507,BA6565,上身,下身
AB12507,BA6477,上身,下身
AB12507,BA6528,上身,下身
AB12507,CA2467,上身,下身
AB16029,BA2694,上身,下身
AB16029,BA6597,上身,下身
AB16029,BA2730,上身,下身
AB16029,DA8999,上身,下身
AB16029,DA8961,上身,下身
AB16029,DA9168,上身,下身
AB16029,DA8908,上身,下身
AB16029,BA6430,上身,下身
AB16029,DA9039,上身,下身
AB16029,BA6502,上身,下身
AB16029,CA2547,上身,下身
AB16029,BA6438,上身,下身
AB16029,BA6592,上身,下身
AB16029,BA6601,上身,下身
AB16029,DA8915,上身,下身
AB16029,DA8924,上身,下身
AB16029,DA9119,上身,下身
AB16029,CA2544,上身,下身
AB16029,BA6488,上身,下身
AB16029,DA9113,上身,下身
AB13957,BA5953,上身,下身
AB13957,BA5399,上身,下身
AB13957,CA2195,上身,下身
AB13957,CA1921,上身,下身
AB13957,BA5325,上身,下身
AB13957,BA6110,上身,下身
AB13957,BA5401,上身,下身
AB13957,CA2158,上身,下身
AB13957,BA4840,上身,下身
AB13957,BA6141,上身,下身
AB13957,BA5934,上身,下身
AB13957,CA2157,上身,下身
AB13957,CA2177,上身,下身
AB13957,CA1819,上身,下身
AB13957,BA2461,上身,下身
AB13957,BA4899,上身,下身
AB13957,CA1791,上身,下身
AB13957,CA1793,上身,下身
AB13957,CA1851,上身,下身
AB13957,CA2196,上身,下身
AB13337,CA2086,上身,下身
AB13337,CA2053,上身,下身
AB13337,BA4899,上身,下身
AB13337,CA1819,上身,下身
AB13337,CA1558,上身,下身
AB13337,BA4957,上身,下身
AB13337,CA1308,上身,下身
AB13337,BA5718,上身,下身
AB13337,CA2276,上身,下身
AB13337,CA2098,上身,下身
AB13337,BA3392,上身,下身
AB13337,CA1536,上身,下身
AB13337,CA1933,上身,下身
AB13337,CA2243,上身,下身
AB13337,CA1927,上身,下身
AB13337,BA5803,上身,下身
AB13337,BA5868,上身,下身
AB13337,CA2013,上身,下身
AB13337,BA3190,上身,下身
AB13337,CA1561,上身,下身
AB3557,BA5550,上身,下身
AB3557,BA2125,上身,下身
AB3557,BA2626,上身,下身
AB3557,BA4871,上身,下身
AB3557,CA1884,上身,下身
AB3557,CA1384,上身,下身
AB3557,BA5172,上身,下身
AB3557,CA2198,上身,下身
AB3557,BA5477,上身,下身
AB3557,BA5871,上身,下身
AB3557,BA5559,上身,下身
AB3557,CA1753,上身,下身
AB3557,BA5427,上身,下身
AB3557,CA1724,上身,下身
AB3557,BA6053,上身,下身
AB3557,BA4450,上身,下身
AB3557,BA4957,上身,下身
AB3557,CA1903,上身,下身
AB3557,BA5560,上身,下身
AB3557,BA5227,上身,下身
AB14516,BA4495,上身,下身
AB14516,BA5301,上身,下身
AB14516,BA5885,上身,下身
AB14516,BA3057,上身,下身
AB14516,CA2243,上身,下身
AB14516,BA6041,上身,下身
AB14516,BA4425,上身,下身
AB14516,BA5319,上身,下身
AB14516,BA6110,上身,下身
AB14516,BA5889,上身,下身
AB14516,CA1933,上身,下身
AB14516,BA6017,上身,下身
AB14516,BA5946,上身,下身
AB14516,BA5312,上身,下身
AB14516,BA5881,上身,下身
AB14516,BA6061,上身,下身
AB14516,CA1547,上身,下身
AB14516,BA5372,上身,下身
AB14516,BA5359,上身,下身
AB14516,CA2294,上身,下身
AB5780,BA6020,上身,下身
AB5780,BA5434,上身,下身
AB5780,BA5935,上身,下身
AB5780,BA5395,上身,下身
AB5780,BA5326,上身,下身
AB5780,BA5439,上身,下身
AB5780,BA6166,上身,下身
AB5780,BA5428,上身,下身
AB5780,BA5358,上身,下身
AB5780,CA2177,上身,下身
AB5780,CA1738,上身,下身
AB5780,BA3981,上身,下身
AB5780,BA5276,上身,下身
AB5780,BA3913,上身,下身
AB5780,BA5934,上身,下身
AB5780,BA4852,上身,下身
AB5780,BA5536,上身,下身
AB5780,BA5462,上身,下身
AB5780,BA5955,上身,下身
AB5780,BA4495,上身,下身
AB9559,BA5705,上身,下身
AB9559,CA1995,上身,下身
AB9559,CA1250,上身,下身
AB9559,CA2325,上身,下身
AB9559,CA2306,上身,下身
AB9559,CA2047,上身,下身
AB9559,CA1990,上身,下身
AB9559,CA1992,上身,下身
AB9559,BA4850,上身,下身
AB9559,CA2043,上身,下身
AB9559,BA5541,上身,下身
AB9559,CA1614,上身,下身
AB9559,CA1639,上身,下身
AB9559,CA2449,上身,下身
AB9559,BA6590,上身,下身
AB9559,CA2525,上身,下身
AB9559,CA2501,上身,下身
AB9559,CA1984,上身,下身
AB9559,CA2458,上身,下身
AB9559,CA2496,上身,下身
EA3092,BA6110,上身,下身
EA3092,BA5538,上身,下身
EA3092,BA5973,上身,下身
EA3092,BA6141,上身,下身
EA3092,BA5399,上身,下身
EA3092,BA5980,上身,下身
EA3092,BA5343,上身,下身
EA3092,BA5976,上身,下身
EA3092,BA5371,上身,下身
