head_label,tail_label,head_name,tail_name
AB14516,DA9318,上身,下身
AB14516,BA6310,上身,下身
EA2978,BA5908,上身,下身
EA2978,BA5396,上身,下身
EA2978,BA5593,上身,下身
EA2978,BA5880,上身,下身
EA2978,BA5905,上身,下身
EA2978,BA6192,上身,下身
EA2978,BA4479,上身,下身
EA2978,BA5506,上身,下身
EA2978,BA5931,上身,下身
EA2978,BA5223,上身,下身
AB14103,BA6780,上身,下身
AB14103,BA1595,上身,下身
AB14103,DA9210,上身,下身
AB14103,DA9215,上身,下身
AB14103,BA6682,上身,下身
AB14103,DA9185,上身,下身
AB14103,DA9303,上身,下身
AB14103,BA6623,上身,下身
AB14103,BA6724,上身,下身
AB14103,DA9193,上身,下身
AB13253,BA1464,上身,下身
AB13253,CA726,上身,下身
AB13253,BA4802,上身,下身
AB13253,BA5495,上身,下身
AB13253,BA6100,上身,下身
AB13253,BA5639,上身,下身
AB13253,BA5647,上身,下身
AB13253,BA2250,上身,下身
AB13253,BA2964,上身,下身
AB13253,BA4899,上身,下身
AB16912,BA6646,上身,下身
AB16912,DA9039,上身,下身
AB16912,BA6438,上身,下身
AB16912,BA6430,上身,下身
AB16912,DA8894,上身,下身
AB16912,BA6466,上身,下身
AB16912,DA8951,上身,下身
AB16912,CA2560,上身,下身
AB16912,DA9220,上身,下身
AB16912,DA8898,上身,下身
AB15658,DA9337,上身,下身
AB15658,DA9318,上身,下身
AB15658,CA2576,上身,下身
AB15658,DA3537,上身,下身
AB15658,CA2556,上身,下身
AB15658,BA6737,上身,下身
AB15658,BA6618,上身,下身
AB15658,DA9287,上身,下身
AB15658,BA6671,上身,下身
AB15658,DA9171,上身,下身
AB9803,CA1584,上身,下身
AB9803,BA2952,上身,下身
AB9803,DA9093,上身,下身
AB9803,BA6503,上身,下身
AB9803,DA9045,上身,下身
AB9803,DA9042,上身,下身
AB9803,CA2437,上身,下身
AB9803,DA9044,上身,下身
AB9803,BA5541,上身,下身
AB9803,CA2467,上身,下身
AB12716,CA1536,上身,下身
AB12716,BA2067,上身,下身
AB12716,BA5078,上身,下身
AB12716,BA3392,上身,下身
AB12716,BA2323,上身,下身
AB12716,DA9283,上身,下身
AB12716,BA6192,上身,下身
AB12716,BA5556,上身,下身
AB12716,BA6303,上身,下身
AB12716,BA5782,上身,下身
EA2711,BA6104,上身,下身
EA2711,BA5966,上身,下身
EA2711,BA5501,上身,下身
EA2711,BA5804,上身,下身
EA2711,BA5890,上身,下身
EA2711,BA5482,上身,下身
EA2711,BA6122,上身,下身
EA2711,BA5554,上身,下身
EA2711,BA4672,上身,下身
EA2711,BA3901,上身,下身
AB13099,BA5555,上身,下身
AB13099,DA9130,上身,下身
AB13099,BA6717,上身,下身
AB13099,BA2370,上身,下身
AB13099,BA6696,上身,下身
AB13099,BA6698,上身,下身
AB13099,BA6649,上身,下身
AB13099,BA6643,上身,下身
AB13099,BA6630,上身,下身
AB13099,DA8786,上身,下身
AB11945,DA3537,上身,下身
AB11945,CA2556,上身,下身
AB11945,CA2576,上身,下身
AB11945,DA9160,上身,下身
AB11945,DA9337,上身,下身
AB11945,DA9318,上身,下身
AB11945,BA6737,上身,下身
AB11945,BA6618,上身,下身
AB11945,BA6630,上身,下身
AB11945,BA6677,上身,下身
EA3017,BA6237,上身,下身
EA3017,BA6038,上身,下身
EA3017,DA9215,上身,下身
EA3017,BA1595,上身,下身
EA3017,BA6682,上身,下身
EA3017,DA9185,上身,下身
EA3017,BA6780,上身,下身
EA3017,DA9171,上身,下身
EA3017,DA9210,上身,下身
EA3017,DA9303,上身,下身
AB16581,BA6553,上身,下身
AB16581,BA6436,上身,下身
AB16581,DA9094,上身,下身
AB16581,BA6588,上身,下身
AB16581,CA2492,上身,下身
AB16581,DA8935,上身,下身
AB16581,DA8950,上身,下身
AB16581,BA6528,上身,下身
AB16581,CA2526,上身,下身
AB16581,CA2452,上身,下身
AB13826,BA4186,上身,下身
AB13826,BA5905,上身,下身
AB13826,BA5814,上身,下身
AB13826,CA1854,上身,下身
AB13826,BA6728,上身,下身
AB13826,BA5902,上身,下身
AB13826,DA8683,上身,下身
AB13826,CA1082,上身,下身
AB13826,DA8676,上身,下身
AB13826,CA2350,上身,下身
AB15068,BA6623,上身,下身
AB15068,BA6724,上身,下身
AB15068,DA9193,上身,下身
AB15068,BA6706,上身,下身
AB15068,BA6624,上身,下身
AB15068,BA6614,上身,下身
AB15068,DA9138,上身,下身
AB15068,CA2586,上身,下身
AB15068,CA2417,上身,下身
AB15068,BA6780,上身,下身
AB11843,CA1743,上身,下身
AB11843,CA1850,上身,下身
AB11843,BA6120,上身,下身
AB11843,CA2126,上身,下身
AB11843,BA3940,上身,下身
AB11843,DA9337,上身,下身
AB11843,DA9160,上身,下身
AB11843,CA2576,上身,下身
AB11843,DA3537,上身,下身
AB11843,BA6630,上身,下身
AB15863,BA6733,上身,下身
AB15863,CA2591,上身,下身
AB15863,CA2571,上身,下身
AB15863,DA9350,上身,下身
AB15863,BA6817,上身,下身
AB15863,BA6645,上身,下身
AB15863,CA2598,上身,下身
AB15863,BA6684,上身,下身
AB15863,DA8756,上身,下身
AB15863,CA2608,上身,下身
AB13279,BA4849,上身,下身
AB13279,BA6438,上身,下身
AB13279,BA6653,上身,下身
AB13279,BA6630,上身,下身
AB13279,DA9039,上身,下身
AB13279,BA6430,上身,下身
AB13279,CA2560,上身,下身
AB13279,BA2694,上身,下身
AB13279,BA6700,上身,下身
AB13279,BA6453,上身,下身
AB17057,BA6623,上身,下身
AB17057,BA6724,上身,下身
AB17057,DA9193,上身,下身
AB17057,BA6706,上身,下身
AB17057,BA6624,上身,下身
AB17057,BA6614,上身,下身
AB17057,DA9138,上身,下身
AB17057,CA2586,上身,下身
AB17057,CA2417,上身,下身
AB17057,CA249,上身,下身
AB16417,BA6530,上身,下身
AB16417,CA2458,上身,下身
AB16417,DA9030,上身,下身
AB16417,DA9017,上身,下身
AB16417,DA8899,上身,下身
AB16417,BA6435,上身,下身
AB16417,BA6581,上身,下身
AB16417,BA3759,上身,下身
AB16417,BA6563,上身,下身
